Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Adana Selahattin Eyyübi,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:rawises,Satış Kanalı:sentos,Satış Kanalı:Adana Selahattin Eyyübi,Satış Kanalı:B2B,Sepet Başına Minimum Alma Adeti:rawises,Sepet Başına Minimum Alma Adeti:B2B,Sepet Başına Maksimum Alma Adeti:rawises,Sepet Başına Maksimum Alma Adeti:B2B,Varyant Aktiflik,Oluşturulma Tarihi
83a0300f-ad36-4db7-9f01-3e45cf3f1cb9,e5e14686-931c-4fc4-a499-45431c72db3f,Kotex Uktra 6 Adet Gece,"<p><span style=""font-size: 16px; font-weight: 400; background-color: white;""><font color=""#000000"" style="""">Sıvıyı anında emen ve hapseden merkezi ve ciltte yumuşak bir his bırakan pamuksu dokudaki yüzeyiyle&nbsp;Kotex Ultra Gece Hijyenik Ped gece boyunca rahat etmenizi ve kuru kalmanızı garantiler</font></span><span style=""color: rgb(140, 140, 140); font-size: 16px; font-weight: 400"">.</span></p><p><span style=""color: rgb(44, 44, 44); font-size: 16px; font-weight: 400"">Kotex Ultra Gece Hijyenik Ped ekstra geniş ve uzun yapısıyla gece boyu kuru ve rahat kalmanızı sağlar.</span><span style=""color: rgb(140, 140, 140); font-size: 16px; font-weight: 400""><br></span></p>",182,137,,8691900171505,8691900171505,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Hijyenik Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/4ab764e1-40fa-4ef7-bde5-c8853b1eff3d/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/48e1f281-a01d-4bf2-be96-ff0e0cc2d297/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/d1a5045d-825a-4484-bba3-097ec006b266/image_1950.webp,,,kotex-uktra-6-adet-gece,0,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
cfc99d27-8bd0-4dfa-8af4-14cb3c59bd63,3d7d899f-453e-454c-a386-94f9b4caf027,Nascita Diş İpi M 50,"<div id=""divIcerik"" class=""ticiContainer productDetailContainer"" style="" color: rgb(0, 0, 0); font-size: 12.8px; font-weight: 400""><div id=""mainHolder_divBlocks""><div id=""divCenterBlock"" class=""centerCount Middle""><div><div id=""contentProductDetail"" class=""contentProductDetail""><div class=""ProductDetail""><div id=""ProductDetailMain"" class=""ProductDetailMain""><div class=""ProductDetailMainRow""><div id=""divUrunOzellikAlani"" class=""urunOzellik""><div id=""divTabOzellikler"" class=""urunDetayPanel""><div class=""urunTabAlt"">Diş fırçasının ulaşamadığı yerler için en pratik çözüm Bir kutu içerisinde 50 adet mevcuttur.<div class=""teknikDetay"" style="" border-color: rgb(229, 229, 229)""></div></div></div></div><div class=""clear""></div><div class=""clear""></div><div class=""middleBottomBlock""></div></div></div></div></div></div><div class=""middleBottomBlock""></div></div></div></div><div class=""clear"" style="" color: rgb(0, 0, 0); font-size: 12.8px; font-weight: 400""></div><div class=""ticiBottomBlockContent"" style=""color: rgb(0, 0, 0); font-size: 12.8px; font-weight: 400""></div><div class=""clear"" style="" color: rgb(0, 0, 0); font-size: 12.8px; font-weight: 400""></div><footer id=""YeniFooter_customFooterContent"" class=""footerTemp"" style="" color: rgb(0, 0, 0); font-size: 12.8px; font-weight: 400""><section data-id=""rhzuhdr"" class=""elementor-section     "" data-element_type=""section"" style="" background-color: var(--sectionBgColor); border-color: var(--sectionBorderColor)""><div class=""footerTempContainer elementor-container""><div class=""footerTempRow""><div class=""footerTempColumnDiv elementor-column    "" data-id=""hqezvd3"" data-col=""66"" data-element_type=""elementor-column"" style="" background-color: var(--columnBgColor); border-color: var(--columnBorderColor)""><div class=""footerTempWidgetRepeat elementor-element mobileVisible    "" data-widget-id=""wuoo8am"" data-element_type=""widget""><ul class=""footerText""></ul></div></div></div></div></section></footer>",85,70,,8697415301932,8697415301932,false,Nascita,Tüm Ürünler>Ağız Bakım>Diş İpleri>Diş Temizleme İpleri,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/b5eed83f-2a56-4052-8455-3c1a72914ce8/image_1950.webp,,,nascita-dis-ipi-m-50,6,0,PHYSICAL,,,,,,,,,,,526,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
bf32384b-6e00-43fa-9b23-cc71fe40112d,702341f6-18ef-4024-845b-d4b0151bd1e3,Kotex Rahatlık Koruma 34 Günlük Ped,"<ul class=""detail-desc-list"" style="" color: rgb(0, 0, 0); font-size: 13px; font-weight: 400""><li style="" font-size: 14px; color: rgb(102, 102, 102)"">Kotex Normal Günlük 56'Lı Ped Parfümsüz 2 Damla</li></ul>",205,160,,8691900172724,8691900172724,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Günlük Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/ff50ef43-13e4-49ea-bfe0-c6e62afac7d4/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/2fc3a0e3-42d3-4850-8432-7a78d7b489c1/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/58bc094e-0d29-4762-8237-7ac4355979ce/image_1950.webp,,,kotex-rahatlik-koruma-34-gunluk-ped,0,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
6c8f2758-f788-4927-bfc5-4e58895a94b8,373066d1-b199-40de-b127-90c9710840e1,Kotex Fresh 28 Uzun Günlük Ped,"<pre style="" font-size: 14px; color: rgb(72, 72, 72); font-weight: 400""><pre style="" font-size: 14px; font-weight: 400""><div data-test-id=""ProductDescription"" style="" font-size: medium; font-weight: 400""><div class=""container""><div><div id=""ProductDescription_10a35bc6-7c2b-49d4-e1d2-785b3d1ee087"" class=""sf-voltran-body voltran-body full ProductDescription"" voltran-hydrated=""true"" style="" -webkit-tap-highlight-color: transparent""><div><div class=""sf-ProductDescription-ELfL1tuePGs5IVj8XHGy sf-ProductDescription-tYca0g5oi89GEwAF2LCe productDescriptionContent"" style="" font-size: 14px""><div><pre style="" font-size: 1em"">Hızlı emici merkezi ve koruma kanalları ile sızıntılara karşı koruma sağlar. </pre><pre style="" font-size: 1em"">Pamuksu üst yüzeyi ve ipeksi kanatları ile cildinizin hak ettiği rahatlığı verir.</pre><pre style="" font-size: 1em""> Ergonomik yapısıyla cildinize ve iç çamaşırınıza mükemmel uyum sağlar.Kullanım: </pre><pre style="" font-size: 1em"">Pedi sarılı olduğu özel ambalajından tek çekişle ayırın. </pre><pre style="" font-size: 1em"">Kotex'in yapışkan yüzeyini çamaşırınıza tutturun. </pre><pre style="" font-size: 1em"">Pedin kanatlarını çamaşırınızın altına kıvırıp tutturun. </pre><pre style="" font-size: 1em"">Kullanılmış pedi katlayarak, özel ambalajına sarın ve çöpe atın. </pre></div><div id=""ctl00_ContentPlaceHolder1_ProductControl1_MainControl1_TabControl1_ProductDescription1_CustomContentBottom""></div><div id=""ccs-inline-content"" class=""cnet-integration""></div></div></div></div></div></div></div><div class=""nXuZT1Pzi4C7_3wEWOdj hbus d76b2c15-0ed6-4461-9260-02c8cd1db0d6"" id=""techSpecs"" data-hbus=""{&quot;events&quot;:{&quot;view&quot;:[&quot;davinci&quot;]},&quot;data&quot;:{&quot;eventName&quot;:&quot;ComponentView&quot;,&quot;placement&quot;:&quot;Product Description&quot;,&quot;component&quot;:&quot;Key Features Table&quot;,&quot;component_detail&quot;:&quot;Ürün Bilgileri&quot;,&quot;category_hierarchy&quot;:&quot;&quot;,&quot;position&quot;:&quot;&quot;,&quot;product_id&quot;:&quot;&quot;,&quot;merchant_name&quot;:&quot;&quot;,&quot;merchant_id&quot;:&quot;&quot;,&quot;listing_id&quot;:&quot;&quot;,&quot;price&quot;:&quot;undefined&quot;,&quot;componentType&quot;:&quot;&quot;,&quot;component_order&quot;:&quot;&quot;,&quot;url&quot;:&quot;&quot;,&quot;payment_options&quot;:[],&quot;price_range&quot;:&quot;&quot;,&quot;other_seller&quot;:[],&quot;ABTest&quot;:&quot;&quot;,&quot;displayTextType&quot;:&quot;&quot;,&quot;popularSearches&quot;:[],&quot;contentGroupId&quot;:&quot;&quot;,&quot;contentId&quot;:&quot;&quot;},&quot;type&quot;:&quot;componentView&quot;}"" style="" font-size: medium; font-weight: 400""><div class=""EMxlbecD_wwvmQITkhq1"" style="" font-size: 22px; font-weight: 600""><br></div></div></pre></pre>",195,150,,8691900000645,8691900000645,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Günlük Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/9314ce82-8faf-4f85-98b4-8385fb276a00/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/4ef9ffe6-6ab0-4b2f-87da-3d509b7be524/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/bfdc0d15-e8da-43bf-930c-a72f0501f473/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/856d9144-6e80-449f-9538-7fa6936cbc9f/image_1950.webp,,,kotex-fresh-28-uzun-gunluk-ped,0,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
bf8322d7-8778-4363-bca2-dc03e6aa6604,7acb3e94-7a83-49d0-af75-d4f14ed78a87,Kotex 34 İnce Günlük Ped,"<p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Kotex İnce Günlük Ped Parfümsüz, gününüz yoğun geçerken size yardımcı olabilecek&nbsp;pratik ve rahat bir tasarıma sahiptir.<o:p></o:p></p><p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Günlük ped, ince yapısı sayesinde vücudunuzun şeklini alarak&nbsp;gün içerisinde&nbsp;rahat hissetmenizi sağlar.<o:p></o:p></p><p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Pamuklu yüzeye sahip parfümsüz Kotex&nbsp;İnce Günlük Ped, hem cildinizi rahatsız etmez&nbsp;hem de gün boyu kuru kalmanıza yardımcı olur.<o:p></o:p></p><p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Nefes alabilen emici yüzeyi&nbsp;sayesinde bu pedlerle ferah bir gün geçirirsiniz.<o:p></o:p></p><p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Her biri çanta paketlerde olan pedleri&nbsp;rahatça yanınızda taşıyabilirsiniz.<o:p></o:p></p><p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Kullanmak için çanta pakette bulunan bir adet günlük pedin altındaki bandı çıkarın ve pedin yapışkan tarafını&nbsp;iç çamaşırınıza yapıştırın.<o:p></o:p></p><p class=""MsoNoSpacing"" style="" color: rgb(51, 51, 51); font-size: 14px; font-weight: 300""><span style=""color: rgb(95, 95, 95); font-size: 14px"">•&nbsp;</span>Her bir çanta paket bir kullanım içindir.</p>",170,125,,8691900172700,8691900172700,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Günlük Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/89ea19ce-17bb-4b14-95db-5e096b7df2da/image_1950.webp,,,kotex-34-ince-gunluk-ped,0,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
ed0ced6c-a691-457a-a5a3-94fd0c2d2e03,0587b21d-b1dc-43ec-abb3-1c56ba819ada,Kotex Mesane Ve Regl Ekstra Uzun Günlük Ped,"<span style=""color: rgb(24, 24, 24); font-size: 16px; font-weight: 400"">Eşsiz Yeni Kotex 2in1 ikisi bir arada pedler size mevcut pedinizden beklediğiniz koruma ve rahatlığı sunarken aynı zamanda regl ve mesane sızıntılarına karşı temizlik ve kuruluk sağlar. FLEXLOC teknolojisiyle geliştirilmiş emici bölgesiyle kokuyu hızla hapseder. Kotex 2in1 Günlük ped ile her gün rahat ve güvende hissedersiniz.</span>",235,190,,8691900174483,8691900174483,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Günlük Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/0579c293-dc57-496d-8aaa-f9f7dfe9ffb2/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/d07416b6-b77f-4594-81c4-b00a6f0bfb6c/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/80859206-e6db-4a99-ad9c-60c09831f585/image_1950.webp,,,kotex-mesane-ve-regl-ekstra-uzun-gunluk-ped,0,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
6df0dcf1-4a47-4f5b-820c-2b15a585d07a,ae0f2d11-9887-4f37-8fa4-b9db1af5cc61,Kotex Fresh 56 Normal Günlük Ped,"<span style=""color: rgba(0, 0, 0, 0.87); font-size: 16px; font-weight: 300"">Kotex'ten cildine ve doğaya duyarlı, %100 pamuk ve nefes alan yapısıyla hipoalerjenik günlük ped. Kokuyu önlemeye yardımcı teknolojisiyle gün boyu rahatlık sizi bekliyor.</span>",193,148,,8691900172731,8691900172731,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Günlük Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/a9f05750-7fbf-4534-86a7-e861b5f1b9f6/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/00d91408-334d-4f0a-9528-7102549f7423/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/fd278bdc-9458-4951-879f-0bc21c5a0d13/image_1950.webp,,,kotex-fresh-56-normal-gunluk-ped,0,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
bdd48d49-59aa-490b-bb13-ec449b937234,4d4a2ec8-04b8-4ab9-9060-9204b27f3298,Banat Diş Fırçası,"<strong style="" font-weight: bold; color: rgb(51, 51, 51); font-size: 13px"">Banat Diş Fırçası Slim Medium</strong>",85,39,,8690555512435,8690555512435,false,Banat,Tüm Ürünler>Ağız Bakım>Diş Fırçaları,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/629d99df-32fc-4452-b24b-fa43f3e137c7/image_1950.webp,,,banat-dis-fircasi,5,0,PHYSICAL,,,,,,,,,,,526,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
c05ec866-a380-46d0-ac8f-4711f27e1db7,c73988e9-c75d-4ae9-becb-526470dfc688,Solo Çiçek Kokulu Mendil 10'Lu Paket,"<ul class=""detail-desc-list"" style="" color: rgb(0, 0, 0); font-size: 13px; font-weight: 400""><li style="" font-size: 14px; color: rgb(102, 102, 102)"">Hem kaliteli hem hesaplı 10 adet ürün içermektedir</li></ul>",189,144,,8690530281226,8690530281226,false,Solo,Tüm Ürünler>Kişisel Bakım>Cep Mendili>Kağıt Peçeteler,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/85918fc9-3b83-46a1-b6b3-1064c22f2a17/image_1950.webp,,,solo-cicek-kokulu-mendil-10-lu-paket,3,0,PHYSICAL,,,,,,,,,,,3846,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
acacd5d3-8b91-45da-aa5f-2ea907af6bf3,72b8d3ce-6182-433a-81b0-fcf36533cc46,Sensodyne Diş Eti Bakımı Diş Fırçası,"<span style=""color: rgb(44, 44, 44); font-size: 14px; font-weight: 400; background-color: rgb(250, 250, 250)"">Sensodyne güvencesiyle diş fırçası sadece dişlerinizi temizlemekle kalmaz aynı zamanda diş eti bakımı yapar.</span>",170,125,,8681291002595,8681291002595,false,Sensodyne,Tüm Ürünler>Ağız Bakım>Diş Fırçaları>Manuel Diş Fırçaları,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/b2ad0d7e-cf6c-471c-a4b4-95a719dee0f3/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/16439bf1-7f70-4f61-88fa-b94fabda467b/image_1950.webp,,,sensodyne-dis-eti-bakimi-dis-fircasi,0,0,PHYSICAL,,,,,,,,,,,526,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
e9e72e2f-a236-457c-9e60-13177445a4b8,238e4091-4ab7-4499-8422-51b5d16f5483,Colgate 6+Yaş Çocuk Diş Fırçası,"<p><span style=""color: rgb(72, 72, 72); font-size: 14px; font-weight: 400"">""Ekstra Yumuşak Diş Fırçası, 6 yaş ve üzeri süt ve yetişkin dişleri çıkmış çocukların kullanımı için tasarlanmıştır. Kullandıktan sonra fırçayı yıkayınız, fazla suyu silkeleyiniz ve dik bir şekilde yerleştiriniz. Diş hekimleri 3 ayda 1 diş fırçanızı değiştirmenizi öneriyor. 3 yaşın altındaki çocukların kullanımı için uygun değildir. 4 yaşın altındaki çocuklar büyüklerin etimi altında kullanmalıdır. Isırma veya çiğneme için uygun değildir. Sadece diş fırçalamak içindir, oyuncak olarak kullanmayın."" ""</span></p><p><span style=""color: rgb(72, 72, 72); font-size: 14px; font-weight: 400"">•Farklı boylardaki fırça kılları hem ön hem de arka dişleri temizlemek için uygundur.</span></p><p><span style=""color: rgb(72, 72, 72); font-size: 14px; font-weight: 400""> •Yükseltilmiş fırça ucu, arka bölgedeki ulaşılması zor yerleri .</span></p><p><span style=""color: rgb(72, 72, 72); font-size: 14px; font-weight: 400""> •Eğlenceli, vakumlu, yapışkan fırça sapı, fırçanın dik durmasını .""</span></p>",219,174,,8693495051002,8693495051002,false,Colgate,Tüm Ürünler>Ağız Bakım>Diş Fırçaları>Çocuk Diş Fırçaları,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/2c37d16b-ee8d-4f7e-add7-5f5556aaf45e/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/7f9f196a-8ee0-46c7-9527-e8f51e07bce6/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/b9399de1-8559-44d2-9406-291796c64ab3/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/ec0c472a-f37a-40a7-9bd6-86ccc4e9e05a/image_1950.webp,,,colgate-6-yas-cocuk-dis-fircasi,0,0,PHYSICAL,,,,,,,,,,,537,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
17d4dd02-b7e5-4002-adae-e478432f1ce7,1dd36008-da12-4c4b-8317-b157825d1789,Kotex 2İn1 Mesane Ve Regl Pedi 12'Li Ultra Uzun,"<span style=""color: rgb(0, 0, 0); font-size: 14px; font-weight: 400"">Eşsiz yeni Kotex 2in1 ikisi bir arada uzun günlük pedleri size mevcut günlük pedinizden beklediğiniz koruma ve rahatlığı sunarken, aynı zamanda regl ve mesane sızıntılarına karşı temizlik ve kuruluk sağlar. Flexloc emici bölge sürekl, ferahlık için kokuyu hızla hapseder. Kotex 2in1 ile her gün rahat ve güvende hissedersiniz.</span>",260,152,,8691900172953,8691900172953,false,Kotex,Tüm Ürünler>Kişisel Bakım>Hijyen Ürünleri>Hijyenik Ped,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/92f44389-8536-4d47-a495-2061681def37/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/fdacf430-96fa-414a-9936-5d15b96d6672/image_1950.webp;https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/257c64b8-0d1a-4ec5-b9c6-afcba6a1eaac/image_1950.webp,,,kotex-2in1-mesane-ve-regl-pedi-12-li-ultra-uzun,4,0,PHYSICAL,,,,,,,,,,,2387,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
4f214e34-5c21-4aca-9a92-fb4e9af001d4,9faa32ed-bd4c-4c88-8549-b6a233ee7c77,Çankaya Tütün Kolonyası 70 Drc 400 mL,"<div class=""EszDyx7JOHZtHsQ3ga5s"" style="" color: rgb(72, 72, 72); font-size: medium; font-weight: 400""><div class=""jkj4C4LML4qv2Iq8GkL3"" style="" background-color: rgb(245, 245, 245)""><div class=""OXP5AzPvafgN_i3y6wGp"" style="" font-size: 12px; font-weight: 500"">Derece ;60 Derece</div></div><div class=""jkj4C4LML4qv2Iq8GkL3"" style="" background-color: rgb(245, 245, 245)""><div class=""OXP5AzPvafgN_i3y6wGp"" style="" font-size: 12px; font-weight: 500"">Türü&nbsp; &nbsp; &nbsp; ;&nbsp; Dökme</div></div><div class=""jkj4C4LML4qv2Iq8GkL3"" style="" background-color: rgb(245, 245, 245)""><div class=""OXP5AzPvafgN_i3y6wGp"" style="" font-size: 12px; font-weight: 500"">Kokusu ; Tütün</div></div><div class=""jkj4C4LML4qv2Iq8GkL3"" style="" background-color: rgb(245, 245, 245)""><div class=""OXP5AzPvafgN_i3y6wGp"" style="" font-size: 12px; font-weight: 500"">Miktar&nbsp; &nbsp;; 400 ml</div></div></div><div class=""EMxlbecD_wwvmQITkhq1"" style="" font-size: 22px; font-weight: 600; color: rgb(72, 72, 72)""><br></div>",180,135,,8699329870092,8699329870092,false,Çankaya,Tüm Ürünler>Parfüm & Deodorant>Kolonya,Anneler Günü'ne Özel %60'a Varan İndirim,https://cdn.myikas.com/images/b7efa99e-cccc-4844-b07f-5f72861129ab/707c9463-2d42-4c6c-ad48-c23e12c961ba/image_1950.webp,,,cankaya-tutun-kolonyasi-70-drc-400-ml,0,0,PHYSICAL,,,,,,,,,,,479,,,VISIBLE,VISIBLE,VISIBLE,VISIBLE,,,,,true,2024-10-01 16:33
